Provider,TotalClaims_Count,UniqueBeneficiaries_Count,InpatientClaims_Count,OutpatientClaims_Count,MeanReimbursement,TotalReimbursement,StdReimbursement,MinReimbursement,MaxReimbursement,FirstClaimDate,LastClaimDate,UniqueClaimDates_Count,UniqueClaimMonths_Count,ClaimsPerBeneficiary_Ratio,InpatientPercentage,OutpatientPercentage,ExtraVisitsPerBeneficiary_Percentage,BeneficiariesWithInpatient_Percentage,BeneficiariesWithOutpatient_Percentage,InpatientOutpatient_Ratio,ClaimsPerMonth_Ratio,ClaimDurationDays,ReimbursementCoV_Ratio,PotentialFraud
PRV51146,352,334,162,190,4775.3125,1680910,8277.428541756724,0,57000,2008-12-06,2009-12-31,232,13,1.0538922155688624,46.02272727272727,53.97727272727273,5.389221556886228,48.50299401197605,56.886227544910184,0.8526315789473684,27.076923076923077,390,1.733379447262713,Yes
PRV51147,32,32,0,32,276.875,8860,691.7319894014519,0,3300,2009-01-07,2009-12-24,32,12,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.6666666666666665,351,2.498354814993957,No
PRV51148,330,263,34,296,1480.7878787878788,488660,4684.377189223393,0,37000,2008-12-16,2009-12-26,222,13,1.2547528517110267,10.303030303030303,89.6969696969697,25.475285171102662,12.927756653992395,100.0,0.11486486486486487,25.384615384615383,375,3.1634356657874996,Yes
PRV51149,148,136,116,32,7572.1621621621625,1120680,8738.849185629124,0,57000,2008-12-24,2009-12-28,126,13,1.088235294117647,78.37837837837837,21.62162162162162,8.823529411764707,85.29411764705883,23.52941176470588,3.625,11.384615384615385,369,1.1540758106445286,Yes
PRV51151,233,225,22,211,863.9484978540772,201300,2253.739963909391,0,16000,2009-01-05,2009-12-30,164,12,1.0355555555555556,9.44206008583691,90.55793991416309,3.5555555555555554,9.777777777777779,93.77777777777779,0.10426540284360189,19.416666666666668,359,2.6086508275752016,No
PRV51152,83,39,0,83,310.48192771084337,25770,645.3395846741914,0,3300,2008-12-23,2009-12-26,79,13,2.128205128205128,0.0,100.0,112.82051282051282,0.0,100.0,0.0,6.384615384615385,368,2.078509333642138,No
PRV51153,87,83,4,83,821.7241379310345,71490,3780.9243384717165,0,34000,2009-01-03,2009-12-23,77,12,1.0481927710843373,4.597701149425287,95.40229885057471,4.819277108433735,4.819277108433735,100.0,0.04819277108433735,7.25,354,4.60120880468652,No
PRV51154,161,147,0,161,284.16149068322983,45750,796.7085092791241,0,8100,2009-01-09,2009-12-31,132,12,1.0952380952380953,0.0,100.0,9.523809523809524,0.0,100.0,0.0,13.416666666666666,356,2.803717376916699,No
PRV51155,115,110,0,115,228.95652173913044,26330,483.3098129420105,0,3300,2009-01-01,2009-12-26,97,12,1.0454545454545454,0.0,100.0,4.545454545454546,0.0,100.0,0.0,9.583333333333334,359,2.110923983605439,No
PRV51156,542,425,0,542,259.48339483394835,140640,533.4428603946388,0,3300,2008-12-18,2009-12-31,292,13,1.275294117647059,0.0,100.0,27.52941176470588,0.0,100.0,0.0,41.69230769230769,378,2.0557880427609088,No
PRV51159,569,506,65,504,1402.091388400703,797790,4299.032443396993,0,57000,2008-12-24,2009-12-31,292,13,1.1245059288537549,11.423550087873462,88.57644991212655,12.450592885375494,12.845849802371543,99.60474308300395,0.12896825396825398,43.76923076923077,372,3.066157084311522,Yes
PRV51160,114,110,90,24,7649.298245614035,872020,9433.836457117693,0,57000,2008-12-20,2009-12-19,99,13,1.0363636363636364,78.94736842105263,21.052631578947366,3.6363636363636362,81.81818181818183,21.818181818181817,3.75,8.76923076923077,364,1.2332943695229663,No
PRV51164,391,334,41,350,1424.5012787723786,556980,4465.106159977628,0,41000,2008-12-25,2009-12-30,246,13,1.1706586826347305,10.485933503836318,89.51406649616368,17.065868263473057,12.275449101796406,100.0,0.11714285714285715,30.076923076923077,370,3.1345048449697517,No
PRV51165,98,97,26,72,3364.285714285714,329700,8368.731936608088,0,57000,2009-01-03,2009-12-28,91,12,1.0103092783505154,26.53061224489796,73.46938775510205,1.0309278350515463,26.804123711340207,74.22680412371135,0.3611111111111111,8.166666666666666,359,2.487521170117054,No
PRV51166,5,5,1,4,4974.0,24870,9586.413823740346,30,22000,2009-03-08,2009-08-01,5,4,1.0,20.0,80.0,0.0,20.0,80.0,0.25,1.25,146,1.927304749445184,No
PRV51167,190,182,0,190,273.57894736842104,51980,546.3295820773889,0,3300,2009-01-02,2009-12-30,155,12,1.043956043956044,0.0,100.0,4.395604395604396,0.0,100.0,0.0,15.833333333333334,362,1.9969723084783357,No
PRV51168,87,86,9,78,924.9425287356322,80470,3020.761059795954,0,25000,2009-01-09,2009-12-24,81,12,1.0116279069767442,10.344827586206897,89.65517241379311,1.1627906976744187,10.465116279069768,90.69767441860465,0.11538461538461539,7.25,349,3.2658905455728595,No
PRV51169,77,74,0,77,251.6883116883117,19380,512.5385803126962,0,3300,2009-01-06,2009-12-29,72,12,1.0405405405405406,0.0,100.0,4.054054054054054,0.0,100.0,0.0,6.416666666666667,357,2.0364019960824358,No
PRV51170,16,16,8,8,9113.75,145820,16322.149317211055,0,57000,2009-01-18,2009-11-23,15,9,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.7777777777777777,309,1.790936696443402,Yes
PRV51171,59,59,0,59,234.23728813559322,13820,505.2114729286399,0,3300,2009-01-01,2009-12-27,56,12,1.0,0.0,100.0,0.0,0.0,100.0,0.0,4.916666666666667,360,2.1568362447749463,No
PRV51173,22,21,7,15,4376.818181818182,96290,7733.495104853725,0,29000,2009-01-13,2009-12-19,22,11,1.0476190476190477,31.818181818181817,68.18181818181817,4.761904761904762,33.33333333333333,71.42857142857143,0.4666666666666667,2.0,340,1.7669217188366595,Yes
PRV51175,41,39,0,41,235.3658536585366,9650,417.4691459316221,0,2100,2008-12-12,2009-12-19,37,12,1.0512820512820513,0.0,100.0,5.128205128205128,0.0,100.0,0.0,3.4166666666666665,372,1.7737031070669955,No
PRV51176,445,399,0,445,328.0449438202247,145980,703.2620247482307,0,7500,2008-12-25,2009-12-28,259,13,1.1152882205513786,0.0,100.0,11.528822055137844,0.0,100.0,0.0,34.23076923076923,368,2.14379778745693,No
PRV51178,65,64,34,31,6633.538461538462,431180,9616.349104319883,0,43000,2008-12-13,2009-12-27,61,13,1.015625,52.307692307692314,47.69230769230769,1.5625,53.125,48.4375,1.096774193548387,5.0,379,1.4496560410519792,Yes
PRV51179,26,26,0,26,192.30769230769232,5000,310.19100815217314,0,1400,2009-01-02,2009-12-23,25,11,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.3636363636363638,355,1.6129932423913003,No
PRV51180,129,86,2,127,730.5426356589147,94240,3674.618030761308,0,41000,2009-01-03,2009-12-29,108,12,1.5,1.550387596899225,98.44961240310077,50.0,2.3255813953488373,100.0,0.015748031496062992,10.75,360,5.029984358745848,No
PRV51181,10,10,0,10,215.0,2150,275.8522148623143,0,800,2009-02-19,2009-12-25,10,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6666666666666667,309,1.2830335574991365,No
PRV51183,113,105,41,72,3148.5840707964603,355790,6804.611732816713,0,38000,2008-12-23,2009-12-21,103,13,1.0761904761904761,36.283185840707965,63.716814159292035,7.6190476190476195,39.04761904761905,68.57142857142857,0.5694444444444444,8.692307692307692,363,2.161165647736835,No
PRV51185,8,8,0,8,198.75,1590,191.045058260386,60,500,2009-01-08,2009-11-04,8,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.3333333333333333,300,0.9612329975365334,No
PRV51186,2,2,0,2,50.0,100,0.0,50,50,2009-01-18,2009-10-15,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,270,0.0,No
PRV51189,56,51,0,56,156.07142857142858,8740,254.49899854368832,10,1600,2009-01-16,2009-12-31,49,12,1.0980392156862746,0.0,100.0,9.803921568627452,0.0,100.0,0.0,4.666666666666667,349,1.6306571989069274,No
PRV51190,66,64,3,63,595.6060606060606,39310,2016.9673570356358,0,15000,2009-01-03,2009-12-31,62,12,1.03125,4.545454545454546,95.45454545454545,3.125,4.6875,98.4375,0.047619047619047616,5.5,362,3.386411741652301,No
PRV51191,32,30,0,32,343.4375,10990,644.463314479325,0,3000,2009-01-20,2009-12-27,32,12,1.0666666666666667,0.0,100.0,6.666666666666667,0.0,100.0,0.0,2.6666666666666665,341,1.8765082860180529,No
PRV51194,9,9,2,7,2060.0,18540,4661.984555958975,0,14000,2009-02-11,2009-10-12,9,7,1.0,22.22222222222222,77.77777777777779,0.0,22.22222222222222,77.77777777777779,0.2857142857142857,1.2857142857142858,243,2.263099299009211,No
PRV51196,720,432,0,720,273.69444444444446,197060,600.1747227956727,0,4300,2008-12-28,2009-12-31,315,13,1.6666666666666667,0.0,100.0,66.66666666666666,0.0,100.0,0.0,55.38461538461539,368,2.192864104399088,No
PRV51198,6,3,0,6,60.0,360,37.416573867739416,0,100,2009-06-24,2009-12-11,6,5,2.0,0.0,100.0,100.0,0.0,100.0,0.0,1.2,170,0.6236095644623236,No
PRV51200,19,16,0,19,232.6315789473684,4420,417.0643716004515,10,1600,2009-01-21,2009-12-19,19,9,1.1875,0.0,100.0,18.75,0.0,100.0,0.0,2.111111111111111,332,1.7928106471512624,No
PRV51201,45,41,0,45,236.88888888888889,10660,550.4412371503024,10,3300,2009-01-10,2009-12-31,42,12,1.0975609756097562,0.0,100.0,9.75609756097561,0.0,100.0,0.0,3.75,355,2.323626235625104,No
PRV51202,12,12,0,12,417.5,5010,890.3331858457158,0,3100,2009-03-03,2009-12-09,12,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.0,281,2.132534576875966,No
PRV51203,21,20,0,21,730.4761904761905,15340,1977.689248063194,0,9010,2009-01-29,2009-12-26,19,10,1.05,0.0,100.0,5.0,0.0,100.0,0.0,2.1,331,2.707397275705807,No
PRV51204,499,398,0,499,310.9819639278557,155180,651.8833063176052,0,3300,2008-12-18,2009-12-30,284,13,1.2537688442211055,0.0,100.0,25.376884422110553,0.0,100.0,0.0,38.38461538461539,377,2.096209368813539,No
PRV51205,10,10,0,10,466.0,4660,1030.686933824018,20,3300,2009-02-03,2009-12-25,10,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6666666666666667,325,2.211774536103043,No
PRV51206,10,10,0,10,156.0,1560,149.75535605335347,20,400,2009-01-05,2009-12-28,10,8,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.25,357,0.9599702311112401,No
PRV51207,3,3,3,0,17000.0,51000,19313.207915827967,0,38000,2009-01-24,2009-03-31,3,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.5,66,1.1360710538722334,No
PRV51209,42,38,0,42,235.95238095238096,9910,351.26294454967064,0,1700,2009-01-03,2009-12-19,39,12,1.105263157894737,0.0,100.0,10.526315789473683,0.0,100.0,0.0,3.5,350,1.4887026913305919,No
PRV51210,9,9,0,9,321.1111111111111,2890,441.03413826041975,10,1400,2009-02-04,2009-12-06,9,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,305,1.3734627143058056,No
PRV51211,2,2,0,2,50.0,100,70.71067811865476,0,100,2009-02-05,2009-04-18,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,72,1.4142135623730951,No
PRV51212,15,15,0,15,417.3333333333333,6260,829.2205175142898,10,3300,2009-01-01,2009-12-31,15,10,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.5,364,1.9869501218393526,No
PRV51213,2,2,0,2,25.0,50,7.0710678118654755,20,30,2009-06-16,2009-08-12,2,2,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,57,0.282842712474619,No
PRV51214,8,8,0,8,400.0,3200,603.3951560012014,0,1600,2009-03-03,2009-12-14,8,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.3333333333333333,286,1.5084878900030034,No
PRV51215,10,10,0,10,161.0,1610,162.98943387703252,0,500,2009-01-19,2009-11-25,10,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.4285714285714286,310,1.0123567321554816,No
PRV51216,71,66,0,71,219.1549295774648,15560,495.28562171992735,0,3300,2008-12-25,2009-12-31,69,13,1.0757575757575757,0.0,100.0,7.575757575757576,0.0,100.0,0.0,5.461538461538462,371,2.259979379313293,No
PRV51217,5,5,0,5,586.0,2930,856.434469180217,30,2100,2009-03-04,2009-12-25,5,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,296,1.4614922682256262,No
PRV51218,7,7,0,7,74.28571428571429,520,61.06202935189288,20,200,2009-02-01,2009-10-09,7,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.1666666666666667,250,0.8219888566600965,No
PRV51219,8,8,0,8,666.25,5330,1109.4520848470333,10,3300,2009-01-19,2009-07-29,8,5,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.6,191,1.6652188890762227,No
PRV51221,1,1,0,1,70.0,70,,70,70,2009-03-11,2009-03-11,1,1,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.0,0,0.0,No
PRV51222,5,3,0,5,172.0,860,167.69019053003666,20,400,2009-07-23,2009-12-04,5,4,1.6666666666666667,0.0,100.0,66.66666666666666,0.0,100.0,0.0,1.25,134,0.9749429681978875,No
PRV51224,7,7,0,7,447.14285714285717,3130,569.5821358889423,30,1400,2009-01-19,2009-12-13,7,6,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.1666666666666667,328,1.273825863010414,No
PRV51225,8,8,0,8,148.75,1190,191.64233800046824,0,500,2009-01-13,2009-12-02,8,7,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.1428571428571428,323,1.2883518521039883,No
PRV51226,20,19,0,20,371.5,7430,599.6865409265251,0,2200,2009-02-06,2009-12-04,20,9,1.0526315789473684,0.0,100.0,5.263157894736842,0.0,100.0,0.0,2.2222222222222223,301,1.614230258214065,No
PRV51228,5,5,0,5,86.0,430,73.348483283569,0,200,2009-02-03,2009-12-12,5,4,1.0,0.0,100.0,0.0,0.0,100.0,0.0,1.25,312,0.8528893405066162,No
PRV51229,47,44,0,47,264.0425531914894,12410,499.5548434637804,0,3000,2009-01-02,2009-12-30,43,12,1.0681818181818181,0.0,100.0,6.8181818181818175,0.0,100.0,0.0,3.9166666666666665,362,1.891948238742762,No
PRV51230,30,30,0,30,416.3333333333333,12490,634.1352152848538,0,1800,2009-01-05,2009-11-28,25,11,1.0,0.0,100.0,0.0,0.0,100.0,0.0,2.727272727272727,327,1.5231430311085359,No
PRV51231,2,2,2,0,8000.0,16000,0.0,8000,8000,2009-03-23,2009-08-22,2,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,152,0.0,No
PRV51232,1,1,1,0,26000.0,26000,,26000,26000,2009-08-30,2009-08-30,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV51233,3,3,3,0,9000.0,27000,7549.83443527075,2000,17000,2009-04-18,2009-07-26,3,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.5,99,0.8388704928078611,No
PRV51234,5,5,5,0,5800.0,29000,5167.204273105525,0,13000,2009-01-25,2009-11-12,5,5,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,291,0.8908972884664699,No
PRV51235,2,2,2,0,5000.0,10000,0.0,5000,5000,2009-01-04,2009-04-29,2,2,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,115,0.0,No
PRV51236,1,1,1,0,12000.0,12000,,12000,12000,2009-08-11,2009-08-11,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV51237,1,1,1,0,19000.0,19000,,19000,19000,2009-11-13,2009-11-13,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV51238,8,8,8,0,16500.0,132000,11122.692377040989,3000,33000,2008-12-29,2009-11-23,8,8,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,329,0.6741025683055144,No
PRV51239,1,1,1,0,5000.0,5000,,5000,5000,2009-05-28,2009-05-28,1,1,1.0,100.0,0.0,0.0,100.0,0.0,0.0,1.0,0,0.0,No
PRV51240,60,38,11,49,1567.0,94020,3577.874238678131,0,19000,2008-12-25,2009-12-30,54,13,1.5789473684210527,18.333333333333332,81.66666666666667,57.89473684210527,28.947368421052634,100.0,0.22448979591836735,4.615384615384615,370,2.2832637132598155,No
PRV51241,60,47,10,50,1503.5,90210,3604.796627940827,0,22000,2009-01-01,2009-12-25,57,12,1.2765957446808511,16.666666666666664,83.33333333333334,27.659574468085108,21.27659574468085,100.0,0.2,5.0,358,2.3976033441575173,No
PRV51242,111,87,11,100,1055.855855855856,117200,2864.097658463377,0,18000,2009-01-06,2009-12-29,91,12,1.2758620689655173,9.90990990990991,90.09009009009009,27.586206896551722,12.643678160919542,100.0,0.11,9.25,357,2.712583959807464,Yes
PRV51243,36,15,0,36,175.83333333333334,6330,462.78273211395555,0,2600,2009-01-09,2009-12-29,32,12,2.4,0.0,100.0,140.0,0.0,100.0,0.0,3.0,354,2.6319397087049605,No
PRV51244,1415,659,200,1215,1522.2544169611308,2153990,4370.298258233555,0,57000,2008-12-21,2009-12-31,362,13,2.1471927162367224,14.13427561837456,85.86572438162544,114.71927162367224,30.349013657056144,100.0,0.1646090534979424,108.84615384615384,375,2.8709381359247166,Yes
PRV51245,173,58,4,169,483.4104046242775,83630,1030.5064454321287,0,9000,2008-12-16,2009-12-31,139,13,2.9827586206896552,2.312138728323699,97.6878612716763,198.27586206896552,6.896551724137931,100.0,0.023668639053254437,13.307692307692308,380,2.131742377851946,No
PRV51247,34,26,10,24,2242.3529411764707,76240,4497.119656512498,10,18000,2009-01-17,2009-11-27,33,10,1.3076923076923077,29.411764705882355,70.58823529411765,30.76923076923077,38.46153846153847,92.3076923076923,0.4166666666666667,3.4,314,2.0055360482873157,No
PRV51248,2,2,1,1,11750.0,23500,15909.90257669732,500,23000,2009-02-11,2009-04-28,2,2,1.0,50.0,50.0,0.0,50.0,50.0,1.0,1.0,76,1.3540342618465804,No
PRV51249,126,101,51,75,4137.539682539683,521330,8780.348210544546,0,57000,2008-12-31,2009-12-24,105,13,1.2475247524752475,40.476190476190474,59.523809523809526,24.752475247524753,50.495049504950494,74.25742574257426,0.68,9.692307692307692,358,2.12211818719163,Yes
PRV51250,85,71,0,85,265.4117647058824,22560,546.5422759345827,0,2800,2009-01-03,2009-12-26,79,12,1.1971830985915493,0.0,100.0,19.718309859154928,0.0,100.0,0.0,7.083333333333333,357,2.0592240006400497,No
PRV51251,11,10,0,11,326.3636363636364,3590,502.12095609071577,0,1500,2009-01-12,2009-11-18,11,8,1.1,0.0,100.0,10.0,0.0,100.0,0.0,1.375,310,1.5385321774367335,No
PRV51252,87,76,18,69,1780.8045977011495,154930,4513.804979350183,0,27000,2009-01-10,2009-12-30,74,12,1.144736842105263,20.689655172413794,79.3103448275862,14.473684210526317,23.684210526315788,90.78947368421053,0.2608695652173913,7.25,354,2.534699756041218,No
PRV51253,85,76,0,85,255.76470588235293,21740,541.45829648712,0,3300,2009-01-06,2009-12-26,74,12,1.118421052631579,0.0,100.0,11.842105263157894,0.0,100.0,0.0,7.083333333333333,354,2.1170172585742963,No
PRV51255,74,62,2,72,548.2432432432432,40570,1111.2899552680876,0,7000,2009-02-04,2009-12-11,67,11,1.1935483870967742,2.7027027027027026,97.2972972972973,19.35483870967742,3.225806451612903,100.0,0.027777777777777776,6.7272727272727275,310,2.0270016438215057,No
PRV51256,95,80,0,95,405.7894736842105,38550,1550.3949935607477,0,14800,2008-12-19,2009-12-22,85,13,1.1875,0.0,100.0,18.75,0.0,100.0,0.0,7.3076923076923075,368,3.820688051576421,No
PRV51258,14,12,8,6,7118.571428571428,99660,8391.309476194685,30,28000,2009-01-06,2009-12-11,13,9,1.1666666666666667,57.14285714285714,42.857142857142854,16.666666666666664,66.66666666666666,50.0,1.3333333333333333,1.5555555555555556,339,1.1787912168043908,No
PRV51259,21,19,4,17,7236.190476190476,151960,21548.628837165128,0,84000,2009-01-19,2009-12-05,21,11,1.105263157894737,19.047619047619047,80.95238095238095,10.526315789473683,21.052631578947366,89.47368421052632,0.23529411764705882,1.9090909090909092,320,2.9778968516745703,No
PRV51260,62,55,3,59,1490.1612903225807,92390,6595.370828619234,0,43000,2009-01-10,2009-12-28,58,12,1.1272727272727272,4.838709677419355,95.16129032258065,12.727272727272727,5.454545454545454,100.0,0.05084745762711865,5.166666666666667,352,4.425944272912572,No
PRV51261,142,123,26,116,1902.605633802817,270170,4730.281007588044,0,29000,2008-12-30,2009-12-26,122,13,1.1544715447154472,18.30985915492958,81.69014084507043,15.447154471544716,21.138211382113823,94.3089430894309,0.22413793103448276,10.923076923076923,361,2.486212026048422,No
PRV51262,60,52,0,60,271.1666666666667,16270,534.4951416965126,0,2200,2009-01-04,2009-12-22,54,12,1.1538461538461537,0.0,100.0,15.384615384615385,0.0,100.0,0.0,5.0,352,1.9710945606509376,No
PRV51263,44,37,18,26,4958.409090909091,218170,9889.952134570798,0,57000,2008-12-19,2009-12-31,40,13,1.1891891891891893,40.909090909090914,59.09090909090909,18.91891891891892,48.64864864864865,70.27027027027027,0.6923076923076923,3.3846153846153846,377,1.9945817203149614,Yes
PRV51264,39,35,0,39,135.12820512820514,5270,230.7068291699252,0,1100,2008-12-12,2009-12-16,37,12,1.1142857142857143,0.0,100.0,11.428571428571429,0.0,100.0,0.0,3.25,369,1.7073180906313248,No
PRV51265,160,84,0,160,286.0625,45770,566.8861175606779,0,3300,2008-12-17,2009-12-28,129,13,1.9047619047619047,0.0,100.0,90.47619047619048,0.0,100.0,0.0,12.307692307692308,376,1.9816862313678931,No
PRV51266,92,82,10,82,1118.4782608695652,102900,4009.049361100708,0,33000,2008-12-26,2009-12-24,82,13,1.1219512195121952,10.869565217391305,89.13043478260869,12.195121951219512,12.195121951219512,100.0,0.12195121951219512,7.076923076923077,363,3.5843784375244425,No
PRV51267,14,14,2,12,919.2857142857143,12870,1703.9928867931808,20,6000,2009-01-25,2009-12-17,14,8,1.0,14.285714285714285,85.71428571428571,0.0,14.285714285714285,85.71428571428571,0.16666666666666666,1.75,326,1.8536053158589378,No
PRV51271,123,90,2,121,351.0569105691057,43180,1272.7933737038682,0,13000,2009-01-03,2009-12-31,103,12,1.3666666666666667,1.6260162601626018,98.3739837398374,36.666666666666664,2.2222222222222223,100.0,0.01652892561983471,10.25,362,3.625604098322737,No
PRV51272,79,31,2,77,642.5316455696203,50760,2148.263143621408,0,18000,2009-01-08,2009-12-29,71,12,2.5483870967741935,2.5316455696202533,97.46835443037975,154.83870967741936,6.451612903225806,100.0,0.025974025974025976,6.583333333333333,355,3.343435546613302,No
PRV51273,553,387,0,553,237.50452079566003,131340,529.6621089976009,0,6600,2009-01-01,2009-12-31,288,12,1.4289405684754521,0.0,100.0,42.89405684754522,0.0,100.0,0.0,46.083333333333336,364,2.230113798352926,No
PRV51274,58,48,10,48,3029.655172413793,175720,9626.409756045532,0,59000,2009-01-13,2009-12-26,53,11,1.2083333333333333,17.24137931034483,82.75862068965517,20.833333333333336,20.833333333333336,100.0,0.20833333333333334,5.2727272727272725,347,3.1773945245313047,No
PRV51276,67,60,14,53,1999.7014925373135,133980,4140.79115927074,10,20000,2009-01-10,2009-12-15,60,12,1.1166666666666667,20.8955223880597,79.1044776119403,11.666666666666666,23.333333333333332,88.33333333333333,0.2641509433962264,5.583333333333333,339,2.070704640029404,No
PRV51277,59,54,10,49,2393.0508474576272,141190,7425.392420661566,0,53000,2009-01-08,2009-12-27,54,12,1.0925925925925926,16.94915254237288,83.05084745762711,9.25925925925926,18.51851851851852,90.74074074074075,0.20408163265306123,4.916666666666667,353,3.1028978880872042,No
